record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,First_year,First_month,First_day,First_date,Last_year,Last_month,Last_day,Last_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,hatchery,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,Cleaned up release location,Cleaned up site name,LAT,LONG,Category,Bay_release,DistanceFromHatchery_in_meters,Ocean dist_FINAL,Excl,Notes,dist_hatch,dist_ocean
T,4.1,20110216,FWS,FWS,7,54883,12,,,,,1,3,2008,20090409,2009,4,9,39912,2009,4,9,39912,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,76,N,5000,108863,,,0,326820,,,C,0,13,376,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20110216,FWS,FWS,7,54884,12,,,,,1,3,2008,20090409,2009,4,9,39912,2009,4,9,39912,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,73,N,5000,115782,,,5000,287,0,348496,C,0.0025,23,405,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140604,FWS,FWS,7,55223,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,73,N,5000,101711,,,0,305381,,,C,0,22,149,,Production RESUB 6.4.14,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55198,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,72,N,5000,103920,,,5000,0,0,311941,C,0,24,393,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55199,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,70,N,5000,99659,,,5000,0,0,300079,C,0.0025,21,397,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55221,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,72,N,5000,109482,,,5000,550,0,330261,C,0.005,25,400,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55222,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,71,N,5000,110067,,,5000,788,0,332792,C,0.0071,23,422,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55224,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,70,N,5000,94403,,,5000,243,0,285087,C,0.0051,23,390,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55225,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,71,N,5000,90698,,,5000,0,0,272183,C,0,22,406,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55226,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,69,N,5000,89598,,,5000,224,0,269640,C,0.0025,25,401,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55227,12,,,,,1,3,2009,20100416,2010,4,16,40284,2010,4,16,40284,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,62,N,5000,45226,,,5000,578,0,137546,C,0.0126,31,396,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55195,12,,,,,1,3,2009,20100409,2010,4,9,40277,2010,4,9,40277,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,72,N,5000,112693,0,788,5000,1182,0,347451,C,0.0171,29,293,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55193,12,,,,,1,3,2009,20100409,2010,4,9,40277,2010,4,9,40277,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,74,N,5000,117720,,,5000,0,0,353357,C,0,29,388,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55190,12,,,,,1,3,2009,20100409,2010,4,9,40277,2010,4,9,40277,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,75,N,5000,99672,,,5000,0,0,304467,C,0.0131,21,305,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55191,12,,,,,1,3,2009,20100409,2010,4,9,40277,2010,4,9,40277,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,75,N,5000,104281,,,5000,0,0,313051,C,0,31,400,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55192,12,,,,,1,3,2009,20100409,2010,4,9,40277,2010,4,9,40277,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,74,N,5000,116800,,,5000,0,0,350569,C,0,30,392,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55194,12,,,,,1,3,2009,20100409,2010,4,9,40277,2010,4,9,40277,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,72,N,5000,111590,,,5000,0,0,336094,C,0.0025,25,396,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55197,12,,,,,1,3,2009,20100409,2010,4,9,40277,2010,4,9,40277,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,75,N,5000,107617,,,5000,0,0,323139,C,0,24,398,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140604,FWS,FWS,7,55182,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,75,N,5000,86302,0,215,0,260628,,,C,0.005,22,403,,Production RESUB 6.4.14,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140604,FWS,FWS,7,55188,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,79,N,5000,117670,,,5000,311,0,355427,C,0.0053,21,975,,Production RESUB 6.4.14,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55179,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,78,N,5000,95975,0,231,5000,463,0,291424,C,0.0072,22,419,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55180,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,78,N,5000,88137,,,5000,0,0,265541,C,0.0026,27,389,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140604,FWS,FWS,7,55181,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,76,N,5000,95007,0,244,0,286921,,,C,0.0051,25,392,,Production RESUB 6.4.14,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55183,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,76,N,5000,116291,0,282,5000,0,0,349904,C,0,21,414,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55185,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,75,N,5000,108389,,,5000,0,0,325252,C,0,22,386,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55186,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,75,N,5000,105794,,,5000,0,0,317531,C,0,21,362,,Resubmited2.21.14Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20140221,FWS,FWS,7,55189,12,,,,,1,3,2009,20100408,2010,4,8,40276,2010,4,8,40276,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,76,N,5000,112440,,,5000,0,0,337542,C,0,32,399,,Resubmited2.21.14roduction,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55383,12,,,,,1,3,2010,20110428,2011,4,28,40661,2011,4,28,40661,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,64,N,5000,101916,,,0,305862,,,C,0,22,391,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55384,12,,,,,1,3,2010,20110428,2011,4,28,40661,2011,4,28,40661,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,69,N,5000,119435,,,0,358570,,,C,0,23,210,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55385,12,,,,,1,3,2010,20110428,2011,4,28,40661,2011,4,28,40661,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,69,N,5000,116099,,,0,348473,,,C,0,25,386,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55386,12,,,,,1,3,2010,20110428,2011,4,28,40661,2011,4,28,40661,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,67,N,5000,116363,,,0,349515,,,C,0,23,292,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55387,12,,,,,1,3,2010,20110428,2011,4,28,40661,2011,4,28,40661,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,66,N,5000,109050,,,0,327457,,,C,0,21,393,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55388,12,,,,,1,3,2010,20110428,2011,4,28,40661,2011,4,28,40661,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,71,N,5000,111886,,,0,335955,,,C,0,19,404,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55389,12,,,,,1,3,2010,20110428,2011,4,28,40661,2011,4,28,40661,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,73,N,5000,120305,,,5000,299,0,362276,C,0.0025,20,403,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55390,12,,,,,1,3,2010,20110428,2011,4,28,40661,2011,4,28,40661,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,71,N,5000,118874,,,5000,603,0,358670,C,0.0051,15,396,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55392,12,,,,,1,3,2010,20110422,2011,4,22,40655,2011,4,22,40655,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,67,N,5000,114286,,,0,343152,,,C,0,25,348,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55393,12,,,,,1,3,2010,20110422,2011,4,22,40655,2011,4,22,40655,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,69,N,5000,119307,0,834,0,360676,,,C,0,29,144,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55394,12,,,,,1,3,2010,20110422,2011,4,22,40655,2011,4,22,40655,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,69,N,5000,110103,,,0,330610,,,C,0,31,348,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55395,12,,,,,1,3,2010,20110422,2011,4,22,40655,2011,4,22,40655,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,69,N,5000,122856,,,0,368790,,,C,0,14,398,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55396,12,,,,,1,3,2010,20110422,2011,4,22,40655,2011,4,22,40655,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,68,N,5000,117642,,,0,353084,,,C,0,16,341,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55369,12,,,,,1,3,2010,20110421,2011,4,21,40654,2011,4,21,40654,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,73,N,5000,107520,,,5000,284,0,323679,C,0.0026,19,380,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55370,12,,,,,1,3,2010,20110421,2011,4,21,40654,2011,4,21,40654,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,74,N,5000,114941,,,0,345289,,,C,0,20,378,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55372,12,,,,,1,3,2010,20110421,2011,4,21,40654,2011,4,21,40654,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,73,N,5000,107843,,,0,323813,,,C,0,21,385,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55373,12,,,,,1,3,2010,20110421,2011,4,21,40654,2011,4,21,40654,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,76,N,5000,116619,,,0,350064,,,C,0,22,397,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55374,12,,,,,1,3,2010,20110421,2011,4,21,40654,2011,4,21,40654,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,73,N,5000,113603,,,5000,633,0,342919,C,0.0055,23,541,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55375,12,,,,,1,3,2010,20110414,2011,4,14,40647,2011,4,14,40647,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,69,N,5000,116346,,,0,349196,,,C,0,15,253,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55376,12,,,,,1,3,2010,20110414,2011,4,14,40647,2011,4,14,40647,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,76,N,5000,112097,,,0,336585,,,C,0,21,417,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55377,12,,,,,1,3,2010,20110414,2011,4,14,40647,2011,4,14,40647,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,70,N,5000,114891,0,236,5000,59,0,346589,C,0.002,21,1959,,"Production, tag retention data estimated from same day releases",COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55379,12,,,,,1,3,2010,20110414,2011,4,14,40647,2011,4,14,40647,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,72,N,5000,106750,,,0,320379,,,C,0,20,60,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55380,12,,,,,1,3,2010,20110414,2011,4,14,40647,2011,4,14,40647,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,76,N,5000,109892,,,0,329972,,,C,0,23,395,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55381,12,,,,,1,3,2010,20110414,2011,4,14,40647,2011,4,14,40647,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,74,N,5000,113938,0,578,5000,289,0,347004,C,0.0075,21,399,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20120803,FWS,FWS,7,55382,12,,,,,1,3,2010,20110414,2011,4,14,40647,2011,4,14,40647,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,72,N,5000,102858,0,481,0,311437,,,C,0.0023,21,431,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20130320,FWS,FWS,7,55513,12,,,,,1,3,2011,20120420,2012,4,20,41019,2012,4,20,41019,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,75,N,5000,115993,,,5000,999,0,351136,C,0.0085,28,1054,,"Production; Tag retentions combined for 055513, 055515, and 055516",COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20130320,FWS,FWS,7,55514,12,,,,,1,3,2011,20120420,2012,4,20,41019,2012,4,20,41019,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,75,N,5000,84243,,,0,252923,,,C,0,45,408,,Production,COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
T,4.1,20130320,FWS,FWS,7,55495,12,,,,,1,3,2011,20120419,2012,4,19,41018,2012,4,19,41018,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,81,N,5000,120615,0,112,5000,307,0,363770,C,0.0035,35,4339,,"NOAA/UC Santa Cruz fish trf, 511 on 3/26; 308 on 4/9; tag ret.from 10 raceway",COLEMAN NFH,COLEMAN NFH,coleman,COLEMAN NFH,CA,SAFA,SACR,N,Battle Creek,Coleman NFH,40.398064,-122.145393,normal,UPSTREAM,0,517856,,,0,0.517856
